time_ms,Omega_ctrl_Hz
0.09760000,171.06285816
0.09780000,175.00491181
0.09800000,179.04876684
0.09820000,183.19437625
0.09840000,187.44168891
0.09860000,191.79064958
0.09880000,196.24119894
0.09900000,200.79327352
0.09920000,205.44680579
0.09940000,210.20172407
0.09960000,215.05795262
0.09980000,220.01541155
0.10000000,225.07401691
0.10020000,230.23368061
0.10040000,235.49431049
0.10060000,240.85581027
0.10080000,246.31807958
0.10100000,251.88101397
0.10120000,257.54450487
0.10140000,263.30843964
0.10160000,269.17270154
0.10180000,275.13716974
0.10200000,281.20171935
0.10220000,287.36622136
0.10240000,293.63054272
0.10260000,299.99454628
0.10280000,306.45809084
0.10300000,313.02103110
0.10320000,319.68321773
0.10340000,326.44449732
0.10360000,333.30471240
0.10380000,340.26370146
0.10400000,347.32129894
0.10420000,354.47733522
0.10440000,361.73163665
0.10460000,369.08402555
0.10480000,376.53432019
0.10500000,384.08233485
0.10520000,391.72787975
0.10540000,399.47076112
0.10560000,407.31078116
0.10580000,415.24773809
0.10600000,423.28142611
0.10620000,431.41163544
0.10640000,439.63815231
0.10660000,447.96075897
0.10680000,456.37923368
0.10700000,464.89335076
0.10720000,473.50288054
0.10740000,482.20758942
0.10760000,491.00723984
0.10780000,499.90159030
0.10800000,508.89039537
0.10820000,517.97340569
0.10840000,527.15036798
0.10860000,536.42102506
0.10880000,545.78511583
0.10900000,555.24237532
0.10920000,564.79253464
0.10940000,574.43532104
0.10960000,584.17045791
0.10980000,593.99766477
0.11000000,603.91665727
0.11020000,613.92714723
0.11040000,624.02884265
0.11060000,634.22144768
0.11080000,644.50466266
0.11100000,654.87818413
0.11120000,665.34170483
0.11140000,675.89491370
0.11160000,686.53749592
0.11180000,697.26913290
0.11200000,708.08950227
0.11220000,718.99827794
0.11240000,729.99513007
0.11260000,741.07972509
0.11280000,752.25172574
0.11300000,763.51079101
0.11320000,774.85657624
0.11340000,786.28873306
0.11360000,797.80690944
0.11380000,809.41074969
0.11400000,821.09989447
0.11420000,832.87398081
0.11440000,844.73264210
0.11460000,856.67550814
0.11480000,868.70220510
0.11500000,880.81235560
0.11520000,893.00557865
0.11540000,905.28148971
0.11560000,917.63970070
0.11580000,930.07981999
0.11600000,942.60145243
0.11620000,955.20419936
0.11640000,967.88765861
0.11660000,980.65142456
0.11680000,993.49508807
0.11700000,1006.41823658
0.11720000,1019.42045407
0.11740000,1032.50132110
0.11760000,1045.66041481
0.11780000,1058.89730894
0.11800000,1072.21157384
0.11820000,1085.60277648
0.11840000,1099.07048050
0.11860000,1112.61424617
0.11880000,1126.23363043
0.11900000,1139.92818694
0.11920000,1153.69746603
0.11940000,1167.54101475
0.11960000,1181.45837690
0.11980000,1195.44909301
0.12000000,1209.51270039
0.12020000,1223.64873312
0.12040000,1237.85672207
0.12060000,1252.13619494
0.12080000,1266.48667625
0.12100000,1280.90768734
0.12120000,1295.39874645
0.12140000,1309.95936867
0.12160000,1324.58906599
0.12180000,1339.28734733
0.12200000,1354.05371849
0.12220000,1368.88768227
0.12240000,1383.78873839
0.12260000,1398.75638357
0.12280000,1413.79011152
0.12300000,1428.88941296
0.12320000,1444.05377565
0.12340000,1459.28268439
0.12360000,1474.57562105
0.12380000,1489.93206458
0.12400000,1505.35149105
0.12420000,1520.83337363
0.12440000,1536.37718265
0.12460000,1551.98238557
0.12480000,1567.64844704
0.12500000,1583.37482893
0.12520000,1599.16099028
0.12540000,1615.00638739
0.12560000,1630.91047381
0.12580000,1646.87270035
0.12600000,1662.89251511
0.12620000,1678.96936351
0.12640000,1695.10268830
0.12660000,1711.29192956
0.12680000,1727.53652476
0.12700000,1743.83590874
0.12720000,1760.18951375
0.12740000,1776.59676947
0.12760000,1793.05710304
0.12780000,1809.56993905
0.12800000,1826.13469958
0.12820000,1842.75080423
0.12840000,1859.41767012
0.12860000,1876.13471191
0.12880000,1892.90134184
0.12900000,1909.71696975
0.12920000,1926.58100307
0.12940000,1943.49284689
0.12960000,1960.45190392
0.12980000,1977.45757457
0.13000000,1994.50925694
0.13020000,2011.60634685
0.13040000,2028.74823784
0.13060000,2045.93432123
0.13080000,2063.16398612
0.13100000,2080.43661940
0.13120000,2097.75160580
0.13140000,2115.10832790
0.13160000,2132.50616613
0.13180000,2149.94449882
0.13200000,2167.42270223
0.13220000,2184.94015053
0.13240000,2202.49621586
