time_ms,Omega_ctrl_Hz
0.23040000,-2533.53080500
0.23080000,-2511.04152231
0.23120000,-2488.49205006
0.23160000,-2465.88280045
0.23200000,-2443.21418761
0.23240000,-2420.48662770
0.23280000,-2397.70053879
0.23320000,-2374.85634092
0.23360000,-2351.95445606
0.23400000,-2328.99530806
0.23440000,-2305.97932272
0.23480000,-2282.90692766
0.23520000,-2259.77855242
0.23560000,-2236.59462836
0.23600000,-2213.35558868
0.23640000,-2190.06186840
0.23680000,-2166.71390436
0.23720000,-2143.31213516
0.23760000,-2119.85700119
0.23800000,-2096.34894460
0.23840000,-2072.78840926
0.23880000,-2049.17584079
0.23920000,-2025.51168649
0.23960000,-2001.79639538
0.24000000,-1978.03041814
0.24040000,-1954.21420710
0.24080000,-1930.34821626
0.24120000,-1906.43290122
0.24160000,-1882.46871920
0.24200000,-1858.45612902
0.24240000,-1834.39559107
0.24280000,-1810.28756730
0.24320000,-1786.13252119
0.24360000,-1761.93091777
0.24400000,-1737.68322357
0.24440000,-1713.38990660
0.24480000,-1689.05143636
0.24520000,-1664.66828381
0.24560000,-1640.24092134
0.24600000,-1615.76982277
0.24640000,-1591.25546332
0.24680000,-1566.69831961
0.24720000,-1542.09886962
0.24760000,-1517.45759270
0.24800000,-1492.77496951
0.24840000,-1468.05148206
0.24880000,-1443.28761364
0.24920000,-1418.48384883
0.24960000,-1393.64067349
0.25000000,-1368.75857472
0.25040000,-1343.83804082
0.25080000,-1318.87956136
0.25120000,-1293.88362707
0.25160000,-1268.85072985
0.25200000,-1243.78136278
0.25240000,-1218.67602007
0.25280000,-1193.53519706
0.25320000,-1168.35939019
0.25360000,-1143.14909699
0.25400000,-1117.90481606
0.25440000,-1092.62704703
0.25480000,-1067.31629059
0.25520000,-1041.97304844
0.25560000,-1016.59782325
0.25600000,-991.19111870
0.25640000,-965.75343940
0.25680000,-940.28529093
0.25720000,-914.78717975
0.25760000,-889.25961326
0.25800000,-863.70309973
0.25840000,-838.11814830
0.25880000,-812.50526895
0.25920000,-786.86497249
0.25960000,-761.19777055
0.26000000,-735.50417552
0.26040000,-709.78470061
0.26080000,-684.03985974
0.26120000,-658.27016759
0.26160000,-632.47613953
0.26200000,-606.65829167
0.26240000,-580.81714074
0.26280000,-554.95320418
0.26320000,-529.06700005
0.26360000,-503.15904701
0.26400000,-477.22986436
0.26440000,-451.27997195
0.26480000,-425.30989021
0.26520000,-399.32014011
0.26560000,-373.31124315
0.26600000,-347.28372132
0.26640000,-321.23809713
0.26680000,-295.17489351
0.26720000,-269.09463388
0.26760000,-242.99784208
0.26800000,-216.88504234
0.26840000,-190.75675929
0.26880000,-164.61351796
0.26920000,-138.45584368
0.26960000,-112.28426216
0.27000000,-86.09929941
0.27040000,-59.90148171
0.27080000,-33.69133564
0.27120000,-7.46938804
0.27160000,18.76383402
0.27200000,45.00780328
0.27240000,71.26199223
0.27280000,97.52587323
0.27320000,123.79891846
0.27360000,150.08059995
0.27400000,176.37038963
0.27440000,202.66775932
0.27480000,228.97218075
0.27520000,255.28312561
0.27560000,281.60006552
0.27600000,307.92247210
0.27640000,334.24981696
0.27680000,360.58157171
0.27720000,386.91720800
0.27760000,413.25619756
0.27800000,439.59801216
0.27840000,465.94212369
0.27880000,492.28800412
0.27920000,518.63512558
0.27960000,544.98296033
0.28000000,571.33098083
0.28040000,597.67865969
0.28080000,624.02546976
0.28120000,650.37088410
0.28160000,676.71437603
0.28200000,703.05541912
0.28240000,729.39348725
0.28280000,755.72805457
0.28320000,782.05859560
0.28360000,808.38458515
0.28400000,834.70549845
0.28440000,861.02081106
0.28480000,887.32999897
0.28520000,913.63253859
0.28560000,939.92790676
0.28600000,966.21558077
0.28640000,992.49503841
0.28680000,1018.76575795
0.28720000,1045.02721818
0.28760000,1071.27889843
0.28800000,1097.52027857
0.28840000,1123.75083905
0.28880000,1149.97006091
0.28920000,1176.17742581
0.28960000,1202.37241602
0.29000000,1228.55451448
0.29040000,1254.72320477
0.29080000,1280.87797118
0.29120000,1307.01829869
0.29160000,1333.14367302
0.29200000,1359.25358060
0.29240000,1385.34750865
0.29280000,1411.42494516
0.29320000,1437.48537891
0.29360000,1463.52829951
0.29400000,1489.55319738
0.29440000,1515.55956382
0.29480000,1541.54689100
